radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.68,20.5,2.47,19.12,0.0,1.03
1.37,34.6,2.45,29.14,0.0,11.15
2.05,46.0,2.45,32.19,0.0,16.87
2.74,51.8,2.46,33.36,0.0,20.26
3.42,56.8,2.44,33.94,0.0,21.81
4.11,61.4,2.44,34.3,0.0,23.37
