radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.21,4.68,3.65,6.84,0.0,0.92
0.64,13.1,3.44,16.7,0.0,4.01
1.06,22.5,2.45,21.47,0.0,7.7
1.48,30.4,1.71,23.36,0.0,12.5
1.91,36.0,1.7,23.95,0.0,17.24
2.33,41.9,4.97,22.61,0.0,19.86
