radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
1.61,23.4,10.0,28.61,0.0,5.21
3.23,40.6,5.0,37.58,0.0,10.57
4.84,45.5,5.0,39.1,0.0,15.71
6.45,49.2,5.0,44.01,0.0,20.94
8.06,50.4,5.0,48.52,0.0,25.97
9.66,50.4,5.0,49.44,0.0,29.26
