radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.22,10.7,4.9,5.59,0.0,0.47
0.76,24.7,4.9,17.63,0.0,1.87
1.31,38.9,4.9,26.64,0.0,3.27
1.94,42.7,7.89,32.27,0.0,4.87
3.92,55.0,4.9,38.26,0.0,8.5
4.35,57.2,4.9,38.43,0.0,9.17
5.0,59.8,4.9,39.09,0.0,10.3
5.05,62.5,3.43,39.06,0.0,10.4
5.83,61.8,3.98,38.38,0.0,12.1
6.09,64.4,4.9,38.13,0.0,12.72
6.74,67.2,4.9,39.23,0.0,14.18
7.29,69.9,4.9,36.96,0.0,15.33
