radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
1.02,56.1,3.4,24.58,0.0,4.05
2.04,71.1,3.0,36.06,0.0,7.98
3.05,80.7,1.5,40.35,0.0,14.47
4.07,82.8,1.5,42.21,0.0,19.07
5.09,83.7,1.5,39.32,0.0,21.9
6.11,86.0,1.5,37.93,0.0,24.6
7.13,88.3,2.3,36.09,0.0,26.68
8.14,90.0,3.0,33.53,0.0,25.72
