radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.22,12.4,7.0,38.29,0.0,0.92
0.78,37.5,4.0,85.69,0.0,2.67
1.33,56.5,4.0,104.0,0.0,3.9
2.33,69.1,4.0,114.45,0.0,5.34
3.44,85.5,7.5,107.32,0.0,7.09
3.78,87.1,8.4,103.7,0.0,7.29
4.77,105.0,4.0,92.03,0.0,8.42
5.44,112.0,6.7,86.43,0.0,8.94
6.11,116.0,4.0,81.42,0.0,9.45
7.22,124.0,4.0,76.23,0.0,10.47
9.33,135.0,4.0,68.45,0.0,11.28
11.1,140.0,4.0,64.24,0.0,11.8
15.55,144.0,5.0,55.43,0.0,11.28
