radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.87,23.4,5.55,27.44,0.0,3.13
1.74,28.0,5.2,38.72,0.0,4.07
2.61,36.7,4.25,40.85,0.0,7.08
3.5,47.6,4.25,41.42,0.0,10.56
4.37,63.3,4.75,40.22,0.0,13.36
5.24,71.2,5.25,39.25,0.0,17.35
6.11,68.1,6.0,37.01,0.0,19.51
6.98,74.4,6.0,34.75,0.0,20.91
