radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.91,29.6,2.38,7.82,0.0,0.8
1.81,44.6,2.4,11.42,0.0,5.58
2.73,50.4,2.86,12.3,0.0,7.79
3.64,56.8,3.43,13.66,0.0,14.0
4.55,60.7,2.98,14.46,0.0,16.12
5.45,64.7,2.46,14.91,0.0,18.25
6.36,68.0,2.38,14.47,0.0,23.38
7.28,71.5,2.52,14.77,0.0,30.0
8.19,73.4,2.68,14.75,0.0,33.62
9.09,74.0,2.83,13.66,0.0,34.88
10.0,73.8,3.22,13.17,0.0,36.0
10.91,73.9,3.42,12.83,0.0,35.75
