radius_kpc,v_obs_kms,v_err_kms,v_disk_kms,v_bulge_kms,v_gas_kms
0.19,3.74,3.17,3.43,0.0,-1.81
0.38,5.4,3.17,6.16,0.0,-1.88
0.57,7.31,3.17,8.66,0.0,1.42
0.75,8.85,3.17,10.45,0.0,4.71
0.94,10.7,3.17,11.68,0.0,5.82
1.13,12.4,3.17,12.49,0.0,6.52
1.32,14.1,3.17,13.06,0.0,7.99
1.51,15.9,3.17,12.91,0.0,8.69
1.69,17.8,3.17,11.87,0.0,9.12
